Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
8/28/2016,$1.30,2799098,745329,1165119,67371,821279,738432,65178,17669,MIDSOUTH,Conventional,2016
8/21/2016,$1.27,2840526,684458,1180366,96331,879371,774040,94491,10840,MIDSOUTH,Conventional,2016
8/14/2016,$1.29,2901787,666958,1211100,107540,916190,825797,87262,3130,MIDSOUTH,Conventional,2016
8/7/2016,$1.30,2900751,680836,1274556,119738,825622,718728,96534,10360,MIDSOUTH,Conventional,2016
7/31/2016,$1.35,2787002,612847,1247700,127239,799217,705610,74748,18859,MIDSOUTH,Conventional,2016
7/24/2016,$1.32,2914818,611049,1286836,133520,883412,738517,97933,46963,MIDSOUTH,Conventional,2016
7/17/2016,$1.26,2940449,582052,1272165,137997,948234,794533,82513,71188,MIDSOUTH,Conventional,2016
7/10/2016,$1.19,3221651,607743,1498358,198307,917243,753806,84303,79134,MIDSOUTH,Conventional,2016
7/3/2016,$1.15,3393696,653109,1523685,213315,1003588,827534,98647,77407,MIDSOUTH,Conventional,2016
6/26/2016,$1.17,3095674,590855,1468309,204710,831800,740396,58982,32421,MIDSOUTH,Conventional,2016
6/19/2016,$1.16,3304968,674983,1530426,230514,869045,750465,81188,37393,MIDSOUTH,Conventional,2016
6/12/2016,$1.15,3122351,677444,1422914,229465,792529,711258,50028,31243,MIDSOUTH,Conventional,2016
6/5/2016,$1.14,3223814,673474,1510541,214242,825558,724592,78844,22122,MIDSOUTH,Conventional,2016
5/29/2016,$1.09,3349139,708287,1603135,199248,838469,736869,87306,14295,MIDSOUTH,Conventional,2016
5/22/2016,$1.08,3154318,658991,1530509,95835,868983,772950,78542,17491,MIDSOUTH,Conventional,2016
5/15/2016,$1.04,3205038,592139,1687342,89571,835985,708348,121070,6567,MIDSOUTH,Conventional,2016
5/8/2016,$0.95,3850646,711397,2144351,94749,900148,768301,126429,5417,MIDSOUTH,Conventional,2016
5/1/2016,$0.99,3536334,708527,1861915,89465,876427,742694,131751,1982,MIDSOUTH,Conventional,2016
4/24/2016,$1.04,3332610,665028,1711269,90676,865638,760965,101988,2686,MIDSOUTH,Conventional,2016
4/17/2016,$1.06,3029003,544933,1613810,97350,772911,692333,75800,4778,MIDSOUTH,Conventional,2016
4/10/2016,$1.05,2836885,589785,1349758,79795,817547,703737,112614,1195,MIDSOUTH,Conventional,2016
4/3/2016,$1.07,2690268,564867,1351630,78798,694973,593439,99453,2081,MIDSOUTH,Conventional,2016
3/27/2016,$1.08,2911903,558314,1535010,90880,727698,630763,94070,2865,MIDSOUTH,Conventional,2016
3/20/2016,$1.05,3198477,617677,1715343,98399,767058,672334,91601,3123,MIDSOUTH,Conventional,2016
3/13/2016,$1.07,3093898,573264,1674136,107243,739255,637044,100801,1410,MIDSOUTH,Conventional,2016
3/6/2016,$1.10,2942516,592137,1532055,122485,695839,618398,73642,3800,MIDSOUTH,Conventional,2016
2/28/2016,$1.05,3032920,593531,1680330,106124,652936,544828,105806,2302,MIDSOUTH,Conventional,2016
2/21/2016,$1.06,2747176,539072,1378971,141965,687168,586732,99760,675,MIDSOUTH,Conventional,2016
2/14/2016,$0.99,3173460,654357,1639481,144264,735358,620881,113432,1045,MIDSOUTH,Conventional,2016
2/7/2016,$0.91,4131615,867822,2164457,220032,879305,712463,162492,4350,MIDSOUTH,Conventional,2016
1/31/2016,$1.00,2881461,555939,1608441,133522,583560,496722,84566,2272,MIDSOUTH,Conventional,2016
1/24/2016,$1.01,3147903,472744,1787663,146095,741401,630109,107123,4169,MIDSOUTH,Conventional,2016
1/17/2016,$1.05,3001684,631861,1547484,136753,685585,613647,70548,1390,MIDSOUTH,Conventional,2016
1/10/2016,$1.04,2871899,603274,1439157,141334,688133,601246,85473,1414,MIDSOUTH,Conventional,2016
1/3/2016,$1.01,2967930,675102,1566127,150717,575984,504611,64630,6743,MIDSOUTH,Conventional,2016
12/25/2016,$0.93,166486,63237,18070,66,85113,67429,16684,1000,Nashville,Conventional,2016
12/18/2016,$0.92,158024,66412,16272,104,75236,57451,16375,1410,Nashville,Conventional,2016
12/11/2016,$0.90,193711,84856,12359,158,96337,83236,10921,2180,Nashville,Conventional,2016
12/4/2016,$0.96,189526,82752,20042,854,85878,60604,23949,1325,Nashville,Conventional,2016
11/27/2016,$1.24,129938,50379,12291,177,67090,55387,11099,604,Nashville,Conventional,2016
11/20/2016,$1.33,131606,53849,12277,99,65380,54104,10861,415,Nashville,Conventional,2016
11/13/2016,$1.39,141387,59293,13161,182,68751,56865,10716,1170,Nashville,Conventional,2016
11/6/2016,$1.31,146937,66595,13757,127,66459,54847,11172,440,Nashville,Conventional,2016
10/30/2016,$1.18,151716,65787,17343,166,68420,54539,12436,1445,Nashville,Conventional,2016
10/23/2016,$1.19,163018,66512,28376,126,68005,57361,9384,1260,Nashville,Conventional,2016
10/16/2016,$1.06,177609,78566,21640,233,77169,56616,20373,180,Nashville,Conventional,2016
10/9/2016,$1.20,156477,77154,15555,128,63641,41727,21913,0,Nashville,Conventional,2016
10/2/2016,$1.15,172755,76163,15616,86,80891,63580,17311,0,Nashville,Conventional,2016
9/25/2016,$1.16,174769,79738,20581,188,74261,59331,14930,0,Nashville,Conventional,2016
9/18/2016,$1.01,191360,98830,16915,81,75534,55278,20256,0,Nashville,Conventional,2016
9/11/2016,$0.75,250165,144886,12777,342,92159,70619,21540,0,Nashville,Conventional,2016
9/4/2016,$0.73,292902,172939,14374,372,105218,89643,15575,0,Nashville,Conventional,2016
8/28/2016,$1.09,172758,104279,12601,347,55531,52256,3275,0,Nashville,Conventional,2016
8/21/2016,$1.09,184734,102331,15917,194,66292,62587,3705,0,Nashville,Conventional,2016
8/14/2016,$1.06,202834,102665,19071,174,80923,67508,13415,0,Nashville,Conventional,2016
8/7/2016,$1.12,188017,95352,25466,161,67037,46061,20976,0,Nashville,Conventional,2016
7/31/2016,$1.10,186520,88436,29436,251,68398,58585,9716,97,Nashville,Conventional,2016
7/24/2016,$1.07,191727,87693,31317,256,72462,59471,12991,0,Nashville,Conventional,2016
7/17/2016,$1.07,196774,90032,33913,220,72609,63133,9476,0,Nashville,Conventional,2016
7/10/2016,$1.00,198240,88754,37966,320,71199,51675,19524,0,Nashville,Conventional,2016
7/3/2016,$0.87,250902,106014,46053,354,98482,74731,23751,0,Nashville,Conventional,2016
6/26/2016,$0.98,195472,100032,25603,244,69593,60659,8683,251,Nashville,Conventional,2016
6/19/2016,$0.89,232084,135025,19716,437,76907,62257,13377,1273,Nashville,Conventional,2016
6/12/2016,$0.97,190921,119783,12816,905,57417,46175,9199,2043,Nashville,Conventional,2016
6/5/2016,$0.88,223369,136409,17532,728,68699,52920,14360,1420,Nashville,Conventional,2016
5/29/2016,$0.87,238624,144140,21274,993,72217,56073,15057,1087,Nashville,Conventional,2016
5/22/2016,$0.92,204129,115617,18840,713,68959,56098,11397,1465,Nashville,Conventional,2016
5/15/2016,$0.81,219616,103730,31345,976,83566,55829,27611,126,Nashville,Conventional,2016
5/8/2016,$0.88,212720,114895,26342,746,70738,51756,18956,25,Nashville,Conventional,2016
5/1/2016,$0.81,237679,117137,37443,1426,81674,49536,32138,0,Nashville,Conventional,2016
4/24/2016,$0.81,233759,111615,33821,1474,86849,60107,26635,107,Nashville,Conventional,2016
4/17/2016,$0.90,178369,96001,23422,1199,57747,40772,16973,3,Nashville,Conventional,2016
4/10/2016,$0.82,206829,98423,31062,3073,74271,43662,30602,8,Nashville,Conventional,2016
4/3/2016,$0.95,165588,94345,19391,6467,45384,26413,18971,0,Nashville,Conventional,2016
3/27/2016,$0.93,171568,98387,20113,6374,46695,33538,13157,0,Nashville,Conventional,2016
3/20/2016,$0.93,179306,100108,21587,6535,51076,35369,15704,3,Nashville,Conventional,2016
3/13/2016,$0.87,188478,91632,32085,5966,58795,27726,31069,0,Nashville,Conventional,2016
3/6/2016,$0.97,159755,87363,20762,5970,45660,29902,15758,0,Nashville,Conventional,2016
2/28/2016,$0.88,190263,99190,31559,7035,52480,27928,24552,0,Nashville,Conventional,2016
2/21/2016,$0.94,182025,101831,25448,9519,45227,33528,11699,0,Nashville,Conventional,2016
2/14/2016,$0.88,203205,103368,42831,8627,48379,32190,16189,0,Nashville,Conventional,2016
2/7/2016,$0.77,268609,124530,59611,7759,76708,39458,37250,0,Nashville,Conventional,2016
1/31/2016,$0.95,173690,90483,33297,8013,41897,27523,14373,0,Nashville,Conventional,2016
1/24/2016,$0.87,167159,78105,33125,6297,49631,25724,23908,0,Nashville,Conventional,2016
1/17/2016,$0.95,181361,98888,30228,6428,45817,32110,13707,0,Nashville,Conventional,2016
1/10/2016,$0.90,212753,123087,29886,7580,52200,31953,20247,0,Nashville,Conventional,2016
1/3/2016,$0.98,185316,131286,11154,7695,35181,26144,9037,0,Nashville,Conventional,2016
12/25/2016,$0.94,225497,117055,23166,259,85018,59964,19595,5458,New Orleans/Mobile,Conventional,2016
12/18/2016,$1.08,183103,83700,21082,430,77891,51001,17160,9730,New Orleans/Mobile,Conventional,2016
12/11/2016,$1.21,177582,89506,18892,205,68979,53846,11188,3945,New Orleans/Mobile,Conventional,2016
12/4/2016,$1.05,253242,143483,24486,120,85153,62850,19438,2865,New Orleans/Mobile,Conventional,2016
11/27/2016,$1.38,148538,76604,17901,50,53984,40902,12685,396,New Orleans/Mobile,Conventional,2016
11/20/2016,$1.35,167233,86431,23610,51,57141,44175,12727,240,New Orleans/Mobile,Conventional,2016
11/13/2016,$1.26,225722,133594,30402,103,61623,45125,15815,683,New Orleans/Mobile,Conventional,2016
11/6/2016,$1.49,183542,98950,22892,95,61606,43572,17499,535,New Orleans/Mobile,Conventional,2016
10/30/2016,$1.48,163511,71231,22081,374,69825,43587,16790,9448,New Orleans/Mobile,Conventional,2016
10/23/2016,$1.44,203438,102353,30817,245,70023,50404,15594,4025,New Orleans/Mobile,Conventional,2016
10/16/2016,$1.36,222713,112347,27294,502,82571,54473,16753,11345,New Orleans/Mobile,Conventional,2016
10/9/2016,$1.25,233899,114410,41720,402,77367,49871,16720,10775,New Orleans/Mobile,Conventional,2016
10/2/2016,$1.29,214691,108880,32258,339,73214,51156,14452,7605,New Orleans/Mobile,Conventional,2016
9/25/2016,$1.19,264726,141796,34973,892,87065,58016,14214,14835,New Orleans/Mobile,Conventional,2016
9/18/2016,$1.18,244914,126047,32908,448,85511,58162,16384,10965,New Orleans/Mobile,Conventional,2016
9/11/2016,$1.13,250493,141311,37595,253,71334,58390,9139,3805,New Orleans/Mobile,Conventional,2016
9/4/2016,$0.94,324151,172989,65044,275,85843,63879,12704,9260,New Orleans/Mobile,Conventional,2016
8/28/2016,$1.02,309239,171214,49486,364,88176,64574,16042,7560,New Orleans/Mobile,Conventional,2016
8/21/2016,$1.04,314573,187528,43283,305,83457,61316,12616,9525,New Orleans/Mobile,Conventional,2016
8/14/2016,$1.11,265538,148300,48205,190,68843,52183,14285,2375,New Orleans/Mobile,Conventional,2016
8/7/2016,$1.13,287114,153071,52770,334,80940,62537,9694,8709,New Orleans/Mobile,Conventional,2016
7/31/2016,$1.20,254878,141489,39957,239,73193,58784,13784,625,New Orleans/Mobile,Conventional,2016
7/24/2016,$1.16,261492,127609,41610,397,91876,68533,10508,12835,New Orleans/Mobile,Conventional,2016
7/17/2016,$1.09,284926,141467,40878,271,102310,86821,13214,2275,New Orleans/Mobile,Conventional,2016
7/10/2016,$1.06,291978,149482,41307,335,100854,79379,10060,11415,New Orleans/Mobile,Conventional,2016
7/3/2016,$0.93,360420,194809,44368,321,120922,98982,15078,6862,New Orleans/Mobile,Conventional,2016
6/26/2016,$1.05,267116,137324,37596,396,91801,73510,9281,9010,New Orleans/Mobile,Conventional,2016
6/19/2016,$0.97,293340,162451,39329,268,91292,70451,16417,4425,New Orleans/Mobile,Conventional,2016
6/12/2016,$0.95,283923,163475,35056,496,84896,63204,9380,12312,New Orleans/Mobile,Conventional,2016
6/5/2016,$0.89,291490,176829,26539,557,87565,59275,15485,12805,New Orleans/Mobile,Conventional,2016
5/29/2016,$0.85,300078,167413,47486,355,84823,65116,14413,5295,New Orleans/Mobile,Conventional,2016
5/22/2016,$0.96,271554,152791,32548,496,85720,67298,13430,4992,New Orleans/Mobile,Conventional,2016
5/15/2016,$0.86,288245,156109,35603,456,96077,62287,33790,0,New Orleans/Mobile,Conventional,2016
5/8/2016,$0.63,495733,304802,41989,456,148487,128876,19611,0,New Orleans/Mobile,Conventional,2016
5/1/2016,$0.58,564739,341116,60231,1500,161892,118422,43470,0,New Orleans/Mobile,Conventional,2016
4/24/2016,$0.87,295499,150931,33965,3088,107514,77957,29557,0,New Orleans/Mobile,Conventional,2016
4/17/2016,$0.87,323909,181796,32868,381,108864,89654,19211,0,New Orleans/Mobile,Conventional,2016
4/10/2016,$0.87,312471,166398,34799,612,110662,81778,28883,0,New Orleans/Mobile,Conventional,2016
4/3/2016,$0.89,316709,183585,29117,4574,99433,80522,18911,0,New Orleans/Mobile,Conventional,2016
3/27/2016,$0.94,263582,138523,31627,1282,92150,79866,12284,0,New Orleans/Mobile,Conventional,2016
3/20/2016,$0.94,273647,148493,30607,1534,93014,77773,15241,0,New Orleans/Mobile,Conventional,2016
3/13/2016,$0.91,304058,160965,38523,455,104114,80241,23873,0,New Orleans/Mobile,Conventional,2016
3/6/2016,$0.97,267954,150786,27025,566,89576,74665,14912,0,New Orleans/Mobile,Conventional,2016
2/28/2016,$0.80,320343,173568,35256,992,110527,84691,25835,0,New Orleans/Mobile,Conventional,2016
2/21/2016,$0.89,263057,142079,31666,322,88991,71315,17676,0,New Orleans/Mobile,Conventional,2016
2/14/2016,$0.81,269319,175417,29031,379,64492,51331,13162,0,New Orleans/Mobile,Conventional,2016
2/7/2016,$0.58,542751,348348,55887,567,137949,114076,23873,0,New Orleans/Mobile,Conventional,2016
1/31/2016,$0.88,282934,164436,33072,347,85079,74926,10153,0,New Orleans/Mobile,Conventional,2016
1/24/2016,$0.90,228086,101029,36031,403,90623,77619,13004,0,New Orleans/Mobile,Conventional,2016
1/17/2016,$0.88,286863,158616,41110,500,86637,77817,8819,0,New Orleans/Mobile,Conventional,2016
1/10/2016,$0.90,264477,160167,24063,441,79806,67743,12063,0,New Orleans/Mobile,Conventional,2016
1/3/2016,$0.86,274498,159513,40902,353,73730,65955,7775,0,New Orleans/Mobile,Conventional,2016
12/25/2016,$1.36,1087985,11330,713042,84414,279198,241336,36655,1208,New York,Conventional,2016
12/18/2016,$1.26,1241382,14178,954803,15429,256972,215851,39175,1946,New York,Conventional,2016
12/11/2016,$1.32,1163696,10995,793990,5247,353465,247566,104392,1506,New York,Conventional,2016
12/4/2016,$1.52,960476,13893,696042,2350,248190,214068,33668,454,New York,Conventional,2016
11/27/2016,$1.56,970753,15264,696849,2023,256617,223707,32611,299,New York,Conventional,2016
11/20/2016,$1.59,1093097,16971,732069,2999,341058,303438,35803,1817,New York,Conventional,2016
11/13/2016,$1.90,830018,12169,523322,2970,291557,248573,42984,0,New York,Conventional,2016
11/6/2016,$1.93,767191,10277,460230,3519,293163,250706,42458,0,New York,Conventional,2016
10/30/2016,$1.99,618280,9265,435952,1596,171467,148757,21485,1225,New York,Conventional,2016
10/23/2016,$1.95,807565,11213,512038,2087,282227,275968,5010,1250,New York,Conventional,2016
10/16/2016,$1.89,969847,15611,636342,1794,316099,279470,35806,824,New York,Conventional,2016
10/9/2016,$1.76,1031060,20087,688906,1807,320261,272661,47381,218,New York,Conventional,2016
10/2/2016,$1.72,1057931,33926,658467,3847,361690,310800,50152,738,New York,Conventional,2016
9/25/2016,$1.62,1061133,121477,566150,2002,371503,333528,37137,839,New York,Conventional,2016
9/18/2016,$1.50,1108446,112702,551449,1664,442631,390221,52277,133,New York,Conventional,2016
9/11/2016,$1.26,1558414,239518,883866,2149,432882,384184,48240,458,New York,Conventional,2016
9/4/2016,$1.47,1278749,23916,832270,12219,410344,355517,53778,1049,New York,Conventional,2016
8/28/2016,$1.58,1212400,19257,715527,37850,439766,378940,57957,2869,New York,Conventional,2016
8/21/2016,$1.47,1334938,15005,771413,4586,543933,487248,52653,4033,New York,Conventional,2016
8/14/2016,$1.49,1275953,18600,714407,13050,529896,496920,31781,1195,New York,Conventional,2016
8/7/2016,$1.54,1256918,22522,668121,26114,540160,496292,40992,2876,New York,Conventional,2016
7/31/2016,$1.70,1122163,16313,609413,21054,475384,453444,19393,2547,New York,Conventional,2016
7/24/2016,$1.68,1180374,14629,650142,22933,492671,466170,21057,5443,New York,Conventional,2016
7/17/2016,$1.64,1076259,12881,611445,28823,423109,365760,50851,6498,New York,Conventional,2016
7/10/2016,$1.51,1266200,15424,700325,38821,511629,423617,84323,3689,New York,Conventional,2016
7/3/2016,$1.53,1280725,14733,746733,49981,469278,401173,62448,5658,New York,Conventional,2016
6/26/2016,$1.20,1622152,16028,1130567,30502,445056,385978,56320,2758,New York,Conventional,2016
6/19/2016,$1.50,1372612,16094,901973,28829,425716,366851,55747,3118,New York,Conventional,2016
6/12/2016,$1.44,1485642,19084,976391,21104,469064,404819,60442,3804,New York,Conventional,2016
6/5/2016,$1.47,1447580,15757,955312,23822,452690,387457,63464,1769,New York,Conventional,2016
5/29/2016,$1.08,1827100,19730,1354635,24552,428184,357119,70667,398,New York,Conventional,2016
5/22/2016,$1.14,1586648,16782,1157504,16383,395979,362726,32848,405,New York,Conventional,2016
5/15/2016,$1.14,1706730,17964,1274098,16601,398066,343885,52451,1730,New York,Conventional,2016
5/8/2016,$0.77,2740588,26384,2283465,21634,409105,349590,59096,419,New York,Conventional,2016
5/1/2016,$1.22,1536110,16424,1106990,11518,401177,321936,79106,135,New York,Conventional,2016
4/24/2016,$1.12,1718056,19783,1290475,12409,395388,331784,62792,811,New York,Conventional,2016
4/17/2016,$1.08,1030787,16212,582843,4694,427037,350600,74702,1735,New York,Conventional,2016
4/10/2016,$1.09,987898,19210,588026,2137,378525,337797,38411,2317,New York,Conventional,2016
4/3/2016,$1.31,1240608,15437,912293,1685,311194,269122,42071,0,New York,Conventional,2016
3/27/2016,$1.32,1395562,17762,1008215,1438,368147,316529,51618,0,New York,Conventional,2016
3/20/2016,$1.09,1743195,23279,1269405,1917,448594,407712,40881,0,New York,Conventional,2016
3/13/2016,$1.17,1600417,28600,1237675,2801,331342,287983,43359,0,New York,Conventional,2016
3/6/2016,$1.24,1455656,18108,1074827,2066,360655,317977,42678,0,New York,Conventional,2016
2/28/2016,$1.15,1594428,18296,1282457,2028,291648,249147,42500,0,New York,Conventional,2016
2/21/2016,$1.21,1315178,15028,930110,3071,366968,323061,43907,0,New York,Conventional,2016
2/14/2016,$1.09,1806981,23786,1388157,1220,393817,326949,66869,0,New York,Conventional,2016
2/7/2016,$0.95,2202128,23983,1630430,3000,544715,502578,42137,0,New York,Conventional,2016
1/31/2016,$1.02,1615465,18769,1284269,1384,311044,269851,41190,2,New York,Conventional,2016
1/24/2016,$1.30,1429243,16058,993964,1854,417366,345620,71746,0,New York,Conventional,2016
1/17/2016,$1.01,1840344,18562,1422978,4949,393855,349480,44375,0,New York,Conventional,2016
1/10/2016,$1.15,1364273,16165,1012218,1670,334219,278109,56110,0,New York,Conventional,2016
1/3/2016,$1.07,1454164,16973,1192876,1462,242853,205536,37309,9,New York,Conventional,2016
12/25/2016,$1.36,3216471,109609,2191724,117488,797649,742543,53298,1809,NORTHEAST,Conventional,2016
12/18/2016,$1.22,3686006,140720,2795231,36712,713343,651338,59783,2222,NORTHEAST,Conventional,2016
12/11/2016,$1.32,3381321,102684,2390082,19969,868587,733966,132518,2103,NORTHEAST,Conventional,2016
12/4/2016,$1.40,3222664,130457,2427296,12276,652636,606209,45128,1300,NORTHEAST,Conventional,2016
11/27/2016,$1.51,2701518,102216,1938617,10853,649833,608290,40587,956,NORTHEAST,Conventional,2016
11/20/2016,$1.51,3206947,126526,2178698,16299,885423,839621,43849,1953,NORTHEAST,Conventional,2016
11/13/2016,$1.67,2706838,126870,1797497,14009,768461,716108,52344,10,NORTHEAST,Conventional,2016
11/6/2016,$1.71,2507401,124033,1616563,13244,753561,699084,53808,669,NORTHEAST,Conventional,2016
10/30/2016,$1.72,2364424,118904,1616421,12120,616979,587560,28142,1276,NORTHEAST,Conventional,2016
10/23/2016,$1.67,2916579,137389,1930227,16941,832023,817362,12135,2525,NORTHEAST,Conventional,2016
10/16/2016,$1.65,3107049,144613,2009401,13908,939127,892219,46085,824,NORTHEAST,Conventional,2016
10/9/2016,$1.54,3350950,154893,2258828,12845,924384,866463,57528,392,NORTHEAST,Conventional,2016
10/2/2016,$1.59,3257753,208055,2048824,17033,983841,922619,60123,1099,NORTHEAST,Conventional,2016
9/25/2016,$1.53,3458791,446787,1993514,18242,1000249,950223,49099,927,NORTHEAST,Conventional,2016
9/18/2016,$1.45,3442454,409569,1938471,17881,1076533,1009927,66388,219,NORTHEAST,Conventional,2016
9/11/2016,$1.28,4456958,703699,2632018,25571,1095669,1028147,67008,513,NORTHEAST,Conventional,2016
9/4/2016,$1.40,4019649,358040,2446669,38849,1176091,1109685,62682,3724,NORTHEAST,Conventional,2016
8/28/2016,$1.40,4309302,490786,2495011,68593,1254912,1164225,71527,19160,NORTHEAST,Conventional,2016
8/21/2016,$1.40,4127080,247659,2351280,25740,1502402,1384985,97633,19784,NORTHEAST,Conventional,2016
8/14/2016,$1.37,4195423,316873,2323362,40750,1514438,1435534,63918,14985,NORTHEAST,Conventional,2016
8/7/2016,$1.47,4024822,304605,2245560,59915,1414742,1335097,58406,21240,NORTHEAST,Conventional,2016
7/31/2016,$1.60,3813808,224804,2213893,57230,1317882,1265795,33487,18600,NORTHEAST,Conventional,2016
7/24/2016,$1.54,3834291,220814,2172523,63714,1377239,1287855,36044,53341,NORTHEAST,Conventional,2016
7/17/2016,$1.49,3736814,196491,2123945,74756,1341622,1208292,68637,64693,NORTHEAST,Conventional,2016
7/10/2016,$1.33,4487626,316660,2589206,99899,1481861,1316229,107324,58308,NORTHEAST,Conventional,2016
7/3/2016,$1.41,4486745,210729,2669362,123210,1483444,1330833,82816,69795,NORTHEAST,Conventional,2016
6/26/2016,$1.28,4840950,190137,3188128,118845,1343841,1233605,78614,31622,NORTHEAST,Conventional,2016
6/19/2016,$1.40,4506893,184731,2920243,132513,1269406,1164066,74864,30476,NORTHEAST,Conventional,2016
6/12/2016,$1.34,4599029,201928,2903948,135414,1357738,1246080,80946,30712,NORTHEAST,Conventional,2016
6/5/2016,$1.35,4570516,154509,2911585,156594,1347828,1235470,92633,19724,NORTHEAST,Conventional,2016
5/29/2016,$1.14,5141315,141465,3554079,213855,1231916,1104420,117667,9830,NORTHEAST,Conventional,2016
5/22/2016,$1.14,4609250,104014,3018204,219222,1267810,1193559,60110,14141,NORTHEAST,Conventional,2016
5/15/2016,$1.13,4999101,100735,3556590,172918,1168859,1062591,103624,2643,NORTHEAST,Conventional,2016
5/8/2016,$0.87,6899727,135137,5246830,211976,1305784,1213743,91516,525,NORTHEAST,Conventional,2016
5/1/2016,$1.12,5247267,123023,3800242,144510,1179491,1064780,114354,357,NORTHEAST,Conventional,2016
4/24/2016,$1.13,4815249,125737,3366389,142678,1180446,1087631,90193,2622,NORTHEAST,Conventional,2016
4/17/2016,$1.12,3849051,105340,2415296,102787,1225629,1115346,108151,2131,NORTHEAST,Conventional,2016
4/10/2016,$1.09,3756625,113797,2340135,164664,1138029,1070179,64700,3150,NORTHEAST,Conventional,2016
4/3/2016,$1.18,3872681,99895,2745625,90728,936433,869387,66911,136,NORTHEAST,Conventional,2016
3/27/2016,$1.23,4239017,99224,2932815,104254,1102724,1021992,80732,0,NORTHEAST,Conventional,2016
3/20/2016,$1.11,4834759,108457,3414702,79981,1231619,1171614,60004,0,NORTHEAST,Conventional,2016
3/13/2016,$1.13,4713935,122582,3460336,111255,1019763,958453,61310,0,NORTHEAST,Conventional,2016
3/6/2016,$1.21,4226926,111264,2950419,83452,1081791,1022901,58883,7,NORTHEAST,Conventional,2016
2/28/2016,$1.15,4481119,105868,3361016,84169,930067,867106,62961,0,NORTHEAST,Conventional,2016
2/21/2016,$1.21,3948235,94936,2707200,84110,1061988,984378,77611,0,NORTHEAST,Conventional,2016
2/14/2016,$1.08,4959258,121413,3553331,129490,1155024,1047180,107842,2,NORTHEAST,Conventional,2016
2/7/2016,$1.03,5919226,125570,4290646,59775,1443234,1369646,73585,3,NORTHEAST,Conventional,2016
1/31/2016,$1.06,4650798,102907,3443651,59280,1044961,981186,63773,2,NORTHEAST,Conventional,2016
1/24/2016,$1.21,4412281,75380,2940359,66878,1329664,1234678,94980,5,NORTHEAST,Conventional,2016
1/17/2016,$1.09,4891517,102212,3491029,77510,1220766,1153105,67661,0,NORTHEAST,Conventional,2016
1/10/2016,$1.20,3890225,96952,2696732,34789,1061752,976499,85149,103,NORTHEAST,Conventional,2016
1/3/2016,$1.07,4524220,96147,3588932,53766,785375,731458,52073,1844,NORTHEAST,Conventional,2016
12/25/2016,$1.24,325634,12141,257988,2878,52627,52623,4,0,Northern New England,Conventional,2016
12/18/2016,$1.19,357508,14139,293063,5317,44990,44559,397,33,Northern New England,Conventional,2016
12/11/2016,$1.29,310425,9683,246740,3081,50921,50026,895,0,Northern New England,Conventional,2016
12/4/2016,$1.12,440990,24617,378804,2350,35219,35219,0,0,Northern New England,Conventional,2016
11/27/2016,$1.41,262748,11304,210220,2393,38832,38832,0,0,Northern New England,Conventional,2016
11/20/2016,$1.39,315783,15322,247461,3473,49526,49526,0,0,Northern New England,Conventional,2016
11/13/2016,$1.48,268389,11996,211327,2651,42414,42414,0,0,Northern New England,Conventional,2016
11/6/2016,$1.47,242667,10728,179548,2261,50130,50130,0,0,Northern New England,Conventional,2016
10/30/2016,$1.52,255455,12253,185281,2879,55043,55043,0,0,Northern New England,Conventional,2016
10/23/2016,$1.48,291386,17406,223022,4023,46935,46935,0,0,Northern New England,Conventional,2016
10/16/2016,$1.47,290885,14794,224369,3353,48369,48369,0,0,Northern New England,Conventional,2016
10/9/2016,$1.40,305507,14886,239615,2844,48161,48161,0,0,Northern New England,Conventional,2016
10/2/2016,$1.52,291185,18423,222358,3193,47211,47207,4,0,Northern New England,Conventional,2016
9/25/2016,$1.58,315399,23190,236473,3706,52030,52018,12,0,Northern New England,Conventional,2016
9/18/2016,$1.48,316981,24644,235008,4265,53063,52434,549,81,Northern New England,Conventional,2016
9/11/2016,$1.44,343315,35007,237321,7205,63782,63234,538,10,Northern New England,Conventional,2016
9/4/2016,$1.38,374903,83711,209148,6202,75842,75402,0,440,Northern New England,Conventional,2016
8/28/2016,$1.08,573339,211564,287750,4902,69122,67070,22,2030,Northern New England,Conventional,2016
8/21/2016,$1.34,413497,95075,197872,4669,115881,114416,30,1435,Northern New England,Conventional,2016
8/14/2016,$1.21,463652,114824,226795,5813,116220,114465,0,1755,Northern New England,Conventional,2016
8/7/2016,$1.41,457429,113313,241098,5884,97134,96889,0,245,Northern New England,Conventional,2016
7/31/2016,$1.49,435129,79931,239638,6618,108943,107009,4,1930,Northern New England,Conventional,2016
7/24/2016,$1.36,463063,83735,244441,7568,127318,122745,4,4570,Northern New England,Conventional,2016
7/17/2016,$1.37,412386,75192,228100,7593,101501,94130,0,7371,Northern New England,Conventional,2016
7/10/2016,$1.06,569328,134476,339263,10103,85486,77486,4,7995,Northern New England,Conventional,2016
7/3/2016,$1.29,525917,78904,321186,14096,111731,102069,8,9655,Northern New England,Conventional,2016
6/26/2016,$1.28,497817,63778,323720,20457,89862,85807,0,4055,Northern New England,Conventional,2016
6/19/2016,$1.26,485946,53199,322696,27248,82803,80128,0,2675,Northern New England,Conventional,2016
6/12/2016,$1.19,472020,48479,307759,30138,85645,82840,0,2805,Northern New England,Conventional,2016
